chr 	start	end	enhancerID	Gene	Type	q-value	rho
chr7	150570400	150576400	enh-1058914	GIMAP4	protein_coding	0.015701038	0.687218045
chr7	150570400	150576400	enh-1058914	GIMAP1	protein_coding	0.044388317	0.57443609
chr7	150570400	150576400	enh-1058914	LRRC61	protein_coding	0.016552328	0.681203008
chr7	150570400	150576400	enh-1058914	ZBED6CL	protein_coding	0.014773553	0.693233083
chr7	150570400	150576400	enh-1058914	GIMAP6	protein_coding	0.032784851	0.609022556
chr7	150570400	150576400	enh-1058914	GIMAP2	protein_coding	0.025970771	0.634586466
chr7	150570400	150576400	enh-1058914	GIMAP5	protein_coding	0.039468134	0.587969925
chr7	150734900	150738100	enh-1058919	CHPF2	protein_coding	0.007322229	0.75037594
chr7	150734900	150738100	enh-1058919	ATG9B	protein_coding	0.028271851	0.62556391
chr7	150734900	150738100	enh-1058919	NUB1	protein_coding	0.016370248	0.682706767
chr7	150796100	150798050	enh-1058924	ATG9B	protein_coding	0.016370248	0.682706767
chr7	150796100	150798050	enh-1058924	NUB1	protein_coding	0.042725569	0.578947368
chr7	155386950	155394750	enh-1059015	PAXIP1	protein_coding	0.02526631	0.637593985
chr8	1691150	1697900	enh-1059095	ARHGEF10	protein_coding	0.03805783	0.592481203
chr8	1950850	1961750	enh-1059113	KBTBD11	protein_coding	0.02330238	0.646616541
chr8	1950850	1961750	enh-1059113	ARHGEF10	protein_coding	0.001446262	0.816541353
chr8	8944100	8953150	enh-1059184	ERI1	protein_coding	0.033152498	0.607518797
chr8	11729200	11730550	enh-1059238	RP11-481A20.11	protein_coding	0.03280377	0.59939827
chr8	11731250	11738650	enh-1059239	RP11-481A20.11	protein_coding	0.015892589	0.673193535
chr8	22032850	22038200	enh-1059440	REEP4	protein_coding	0.018986402	0.667669173
chr8	22032850	22038200	enh-1059440	AC037459.4	protein_coding	0.013900251	0.69924812
chr8	22032850	22038200	enh-1059440	C8orf58	protein_coding	0.006230334	0.763909774
chr8	22032850	22038200	enh-1059440	BMP1	protein_coding	0.004513685	0.781954887
chr8	22032850	22038200	enh-1059440	TNFRSF10B	protein_coding	0.015701038	0.687218045
chr8	22032850	22038200	enh-1059440	SLC39A14	protein_coding	0.013258548	0.703759398
chr8	22065750	22071400	enh-1059444	REEP4	protein_coding	0	0.861654135
chr8	22065750	22071400	enh-1059444	POLR3D	protein_coding	0.029388986	0.621052632
chr8	22065750	22071400	enh-1059444	AC037459.4	protein_coding	0.012486915	0.709774436
chr8	22065750	22071400	enh-1059444	C8orf58	protein_coding	0.01173486	0.715789474
chr8	22065750	22071400	enh-1059444	BMP1	protein_coding	0.000962674	0.932330827
chr8	22065750	22071400	enh-1059444	TNFRSF10B	protein_coding	0.001043623	0.821052632
chr8	22065750	22071400	enh-1059444	SLC39A14	protein_coding	0.005079262	0.77593985
chr8	22076050	22080550	enh-1059445	C8orf58	protein_coding	0.024254752	0.642105263
chr8	22076050	22080550	enh-1059445	SLC39A14	protein_coding	0.046904051	0.568421053
chr8	22143850	22146950	enh-1059449	NUDT18	protein_coding	0.035494353	0.6
chr8	22143850	22146950	enh-1059449	REEP4	protein_coding	0.04104761	0.583458647
chr8	22143850	22146950	enh-1059449	C8orf58	protein_coding	0.006787696	0.757894737
chr8	22143850	22146950	enh-1059449	BMP1	protein_coding	0.016552328	0.681203008
chr8	22143850	22146950	enh-1059449	SLC39A14	protein_coding	0.034919515	0.601503759
chr8	22567650	22577000	enh-1059471	REEP4	protein_coding	0.034170251	0.604511278
chr8	22567650	22577000	enh-1059471	C8orf58	protein_coding	0.042725569	0.578947368
chr8	22567650	22577000	enh-1059471	BMP1	protein_coding	0.01980877	0.663157895
chr8	22567650	22577000	enh-1059471	TNFRSF10B	protein_coding	0.03805783	0.592481203
chr8	22567650	22577000	enh-1059471	SLC39A14	protein_coding	0.025610751	0.636090226
chr8	22607750	22610400	enh-1059475	REEP4	protein_coding	0.012486915	0.709774436
chr8	22607750	22610400	enh-1059475	POLR3D	protein_coding	0.025970771	0.634586466
chr8	22607750	22610400	enh-1059475	AC037459.4	protein_coding	0.013900251	0.69924812
chr8	22607750	22610400	enh-1059475	C8orf58	protein_coding	0.017093836	0.678195489
chr8	22607750	22610400	enh-1059475	BMP1	protein_coding	0.004228138	0.784962406
chr8	22607750	22610400	enh-1059475	TNFRSF10B	protein_coding	0	0.836090226
chr8	22607750	22610400	enh-1059475	SLC39A14	protein_coding	0.006346942	0.762406015
chr8	22899700	22902850	enh-1059487	AC037459.4	protein_coding	0.033599154	0.606015038
chr8	22899700	22902850	enh-1059487	C8orf58	protein_coding	0.019534536	0.664661654
chr8	22899700	22902850	enh-1059487	BMP1	protein_coding	0.015892589	0.685714286
chr8	22899700	22902850	enh-1059487	TNFRSF10B	protein_coding	0.044388317	0.57443609
chr8	22899700	22902850	enh-1059487	SLC39A14	protein_coding	0.018182739	0.672180451
chr8	23037200	23043600	enh-1059493	LOXL2	protein_coding	0.013900251	0.69924812
chr8	23032050	23036950	enh-1059494	LOXL2	protein_coding	0.006875705	0.756390977
chr8	23267350	23269500	enh-1059510	LOXL2	protein_coding	0.012269452	0.711278195
chr8	23273200	23281650	enh-1059511	LOXL2	protein_coding	0	0.869172932
chr8	23379950	23383550	enh-1059518	STC1	protein_coding	0.033152498	0.607518797
chr8	23617900	23622950	enh-1059525	STC1	protein_coding	0	0.840601504
chr8	23606050	23611700	enh-1059526	STC1	protein_coding	0.011882525	0.714285714
chr8	23647100	23649250	enh-1059527	STC1	protein_coding	0.007908646	0.745864662
chr8	23651950	23658000	enh-1059528	STC1	protein_coding	0.004629364	0.780451128
chr8	23846300	23851350	enh-1059534	STC1	protein_coding	0.033599154	0.606015038
chr8	23943050	23952550	enh-1059535	STC1	protein_coding	0.02358024	0.645112782
chr8	24009900	24014950	enh-1059538	STC1	protein_coding	0.002025402	0.809022556
chr8	24059750	24067500	enh-1059539	STC1	protein_coding	0.01173486	0.715789474
chr8	24073800	24078350	enh-1059541	STC1	protein_coding	0.01162641	0.717293233
chr8	24085800	24088000	enh-1059542	STC1	protein_coding	0.009534849	0.732330827
chr8	24221950	24229850	enh-1059546	STC1	protein_coding	0.028580744	0.62406015
chr8	25089600	25094050	enh-1059564	DOCK5	protein_coding	0.045681544	0.571428571
chr8	25094200	25107400	enh-1059565	CDCA2	protein_coding	0.046904051	0.568421053
chr8	25094200	25107400	enh-1059565	KCTD9	protein_coding	0.02896804	0.622556391
chr8	25094200	25107400	enh-1059565	DOCK5	protein_coding	0.022639745	0.64962406
chr8	25331150	25334150	enh-1059571	CDCA2	protein_coding	8.40E-05	0.831578947
chr8	25331150	25334150	enh-1059571	KCTD9	protein_coding	0.005386597	0.772932331
chr8	25990150	25993500	enh-1059574	EBF2	protein_coding	0.000504043	0.827067669
chr8	26092350	26102500	enh-1059577	PPP2R2A	protein_coding	0.045681544	0.571428571
chr8	26229300	26232850	enh-1059583	PNMA2	protein_coding	0.014632872	0.694736842
chr8	26229300	26232850	enh-1059583	BNIP3L	protein_coding	0.011287254	0.720300752
chr8	26229300	26232850	enh-1059583	DPYSL2	protein_coding	0.012078417	0.712781955
chr8	26229300	26232850	enh-1059583	PPP2R2A	protein_coding	0.028271851	0.62556391
chr8	26307150	26317200	enh-1059585	PNMA2	protein_coding	0.007005251	0.754887218
chr8	26307150	26317200	enh-1059585	BNIP3L	protein_coding	0.005386597	0.772932331
chr8	26307150	26317200	enh-1059585	DPYSL2	protein_coding	0.006530651	0.760902256
chr8	26307150	26317200	enh-1059585	PPP2R2A	protein_coding	0.031115882	0.615037594
chr8	26319450	26326750	enh-1059586	PNMA2	protein_coding	0.014419529	0.696240602
chr8	26319450	26326750	enh-1059586	BNIP3L	protein_coding	0.008492874	0.741353383
chr8	26319450	26326750	enh-1059586	DPYSL2	protein_coding	0.013663988	0.70075188
chr8	26334050	26343850	enh-1059587	PNMA2	protein_coding	0.008240798	0.742857143
chr8	26334050	26343850	enh-1059587	BNIP3L	protein_coding	0.013900251	0.69924812
chr8	26334050	26343850	enh-1059587	DPYSL2	protein_coding	0.003585716	0.790977444
chr8	26399200	26400250	enh-1059588	PNMA2	protein_coding	0.043305504	0.577443609
chr8	26399200	26400250	enh-1059588	DPYSL2	protein_coding	0.042207258	0.580451128
chr8	26463800	26484300	enh-1059593	PNMA2	protein_coding	0.04824587	0.565413534
chr8	26463800	26484300	enh-1059593	DPYSL2	protein_coding	0.019534536	0.664661654
chr8	28275650	28280100	enh-1059624	CLU	protein_coding	0.012486915	0.709774436
chr8	28275650	28280100	enh-1059624	PBK	protein_coding	0	0.85112782
chr8	28275650	28280100	enh-1059624	ZNF395	protein_coding	0.003342953	0.793984962
chr8	28275650	28280100	enh-1059624	ESCO2	protein_coding	0.011287254	0.720300752
chr8	29223000	29225400	enh-1059646	DUSP4	protein_coding	0.042207258	0.580451128
chr8	29263150	29263700	enh-1059648	DUSP4	protein_coding	0.041577173	0.581954887
chr8	29314850	29318850	enh-1059652	DUSP4	protein_coding	0.022958796	0.648120301
chr8	29346600	29352300	enh-1059653	DUSP4	protein_coding	0.039005814	0.589473684
chr8	29390600	29394750	enh-1059659	DUSP4	protein_coding	0.0003833	0.828571429
chr8	29390600	29394750	enh-1059659	TMEM66	protein_coding	0.031115882	0.615037594
chr8	29390600	29394750	enh-1059659	LEPROTL1	protein_coding	0.026328521	0.633082707
chr8	29450450	29453250	enh-1059661	DUSP4	protein_coding	0.009167319	0.735338346
chr8	29497550	29500750	enh-1059663	DUSP4	protein_coding	0.032370458	0.610526316
chr8	29490600	29496350	enh-1059664	DUSP4	protein_coding	0.021391354	0.655639098
chr8	29510950	29514950	enh-1059665	DUSP4	protein_coding	0.035977482	0.598496241
chr8	29626250	29634000	enh-1059675	DUSP4	protein_coding	0.016778262	0.679699248
chr8	29703550	29706150	enh-1059678	DUSP4	protein_coding	0.021391354	0.655639098
chr8	29703550	29706150	enh-1059678	LEPROTL1	protein_coding	0.039956355	0.586466165
chr8	29869250	29874300	enh-1059686	DUSP4	protein_coding	0.016156947	0.684210526
chr8	29876500	29880000	enh-1059687	DUSP4	protein_coding	0.012269452	0.711278195
chr8	29890150	29892400	enh-1059689	TMEM66	protein_coding	0.007505547	0.74887218
chr8	29890150	29892400	enh-1059689	LEPROTL1	protein_coding	0.037517168	0.593984962
chr8	29911900	29918850	enh-1059690	DUSP4	protein_coding	0.003585716	0.790977444
chr8	29911900	29918850	enh-1059690	TMEM66	protein_coding	0.031115882	0.615037594
chr8	29911900	29918850	enh-1059690	LEPROTL1	protein_coding	0.027576535	0.628571429
chr8	29997850	30000900	enh-1059693	MBOAT4	protein_coding	0.017899231	0.673684211
chr8	29997850	30000900	enh-1059693	LEPROTL1	protein_coding	0.014773553	0.693233083
chr8	33428900	33430900	enh-1059764	RNF122	protein_coding	0.034170251	0.604511278
chr8	37896900	37917950	enh-1059802	EIF4EBP1	protein_coding	0.017093836	0.678195489
chr8	37896900	37917950	enh-1059802	PLEKHA2	protein_coding	0.009534849	0.732330827
chr8	38314200	38320050	enh-1059818	PLEKHA2	protein_coding	0.034541136	0.603007519
chr8	38395550	38400050	enh-1059828	FGFR1	protein_coding	0.019534536	0.664661654
chr8	38395550	38400050	enh-1059828	PLEKHA2	protein_coding	0.039468134	0.587969925
chr8	38687400	38725550	enh-1059843	BRF2	protein_coding	0.035494353	0.6
chr8	38687400	38725550	enh-1059843	HTRA4	protein_coding	0.022713731	0.637833817
chr8	38687400	38725550	enh-1059843	GPR124	protein_coding	0.04824587	0.565413534
chr8	38687400	38725550	enh-1059843	EIF4EBP1	protein_coding	0.007505547	0.74887218
chr8	38687400	38725550	enh-1059843	PLEKHA2	protein_coding	0.003585716	0.790977444
chr8	38882800	38902600	enh-1059851	EIF4EBP1	protein_coding	0.035977482	0.598496241
chr8	38882800	38902600	enh-1059851	FGFR1	protein_coding	0.036495289	0.596992481
chr8	38882800	38902600	enh-1059851	ADAM9	protein_coding	0.033599154	0.606015038
chr8	39796250	39803900	enh-1059860	IDO1	protein_coding	0.012709869	0.708270677
chr8	40599800	40604000	enh-1059887	IDO1	protein_coding	0.046246048	0.569924812
chr8	41558500	41560400	enh-1059897	IKBKB	protein_coding	0.042725569	0.578947368
chr8	41558500	41560400	enh-1059897	POLB	protein_coding	0.02526631	0.637593985
chr8	41648550	41651950	enh-1059904	POLB	protein_coding	0.007908646	0.745864662
chr8	48451150	48458150	enh-1059960	CEBPD	protein_coding	0.04824587	0.565413534
chr8	48451150	48458150	enh-1059960	SPIDR	protein_coding	0.01980877	0.663157895
chr8	59505150	59510900	enh-1060172	SDCBP	protein_coding	0.017593897	0.67518797
chr8	59505150	59510900	enh-1060172	NSMAF	protein_coding	0.040525729	0.584962406
chr8	66589800	66596100	enh-1060267	TRIM55	protein_coding	0.048814002	0.563909774
chr8	66851400	66869900	enh-1060274	DNAJC5B	protein_coding	0.007105047	0.753383459
chr8	68641250	68642700	enh-1060341	CPA6	protein_coding	0.003027032	0.792027134
chr8	68732700	68741100	enh-1060345	CPA6	protein_coding	0.028203116	0.616021104
chr8	68732700	68741100	enh-1060345	PREX2	protein_coding	0.001159104	0.819548872
chr8	69167600	69171000	enh-1060357	PREX2	protein_coding	0.012078417	0.712781955
chr8	71559750	71567050	enh-1060403	RP11-382J12.1	protein_coding	0.047570637	0.566917293
chr8	72820350	72840100	enh-1060417	MSC	protein_coding	0.025610751	0.636090226
chr8	72820350	72840100	enh-1060417	TRPA1	protein_coding	0.02040315	0.660150376
chr8	72820350	72840100	enh-1060417	RP11-383H13.1	protein_coding	0.018182739	0.672180451
chr8	72912700	72932100	enh-1060427	MSC	protein_coding	0.029388986	0.621052632
chr8	72912700	72932100	enh-1060427	TRPA1	protein_coding	0.039468134	0.587969925
chr8	72912700	72932100	enh-1060427	RP11-383H13.1	protein_coding	0.038553014	0.590977444
chr8	80705100	80707350	enh-1060533	HEY1	protein_coding	0.004629364	0.780451128
chr8	81487550	81492700	enh-1060564	HEY1	protein_coding	0.027189622	0.630075188
chr8	81909350	81930450	enh-1060571	FABP5	protein_coding	0.02358024	0.645112782
chr8	81909350	81930450	enh-1060571	PAG1	protein_coding	0.017471863	0.676691729
chr8	81932250	81943350	enh-1060572	FABP5	protein_coding	0	0.855639098
chr8	81932250	81943350	enh-1060572	PAG1	protein_coding	0.022039155	0.652631579
chr8	81957400	81966750	enh-1060574	FABP5	protein_coding	0.025970771	0.634586466
chr8	82064650	82070950	enh-1060577	PAG1	protein_coding	0.033599154	0.606015038
chr8	82098600	82109550	enh-1060579	FABP5	protein_coding	0.038553014	0.590977444
chr8	82120650	82126200	enh-1060581	FABP5	protein_coding	0.012486915	0.709774436
chr8	82120650	82126200	enh-1060581	PAG1	protein_coding	0.017093836	0.678195489
chr8	82127200	82132350	enh-1060582	FABP5	protein_coding	0.001904889	0.810526316
chr8	82137500	82148450	enh-1060583	FABP5	protein_coding	0.024606291	0.640601504
chr8	82137500	82148450	enh-1060583	PAG1	protein_coding	0.02987969	0.619548872
chr8	82264600	82267050	enh-1060586	FABP5	protein_coding	0.002576537	0.803007519
chr8	90729650	90732300	enh-1060646	NBN	protein_coding	0.018986402	0.667669173
chr8	96120250	96130550	enh-1060777	INTS8	protein_coding	0.012709869	0.708270677
chr8	96120250	96130550	enh-1060777	CCNE2	protein_coding	0.012709869	0.708270677
chr8	100617600	100620700	enh-1060921	VPS13B	protein_coding	0.027576535	0.628571429
chr8	101386400	101395850	enh-1060943	FBXO43	protein_coding	0.01980877	0.663157895
chr8	101386400	101395850	enh-1060943	SPAG1	protein_coding	0.045106078	0.572932331
chr8	101910950	101916650	enh-1060969	YWHAZ	protein_coding	0.017899231	0.673684211
chr8	101910950	101916650	enh-1060969	PABPC1	protein_coding	0.038553014	0.590977444
chr8	102134900	102136050	enh-1060988	YWHAZ	protein_coding	0.041577173	0.581954887
chr8	102165550	102172800	enh-1060991	YWHAZ	protein_coding	0.021391354	0.655639098
chr8	102165550	102172800	enh-1060991	PABPC1	protein_coding	0.02330238	0.646616541
chr8	103377650	103382650	enh-1061043	UBR5	protein_coding	0.038553014	0.590977444
chr8	104041600	104044550	enh-1061074	CTHRC1	protein_coding	0.028271851	0.62556391
chr8	123669250	123673850	enh-1061412	DERL1	protein_coding	0.03805783	0.592481203
chr8	123669250	123673850	enh-1061412	ZHX2	protein_coding	0.009167319	0.735338346
chr8	123729850	123735450	enh-1061418	DERL1	protein_coding	0.013258548	0.703759398
chr8	123729850	123735450	enh-1061418	ZHX2	protein_coding	0.002958896	0.798496241
chr8	123729850	123735450	enh-1061418	TBC1D31	protein_coding	0.019534536	0.664661654
chr8	123744250	123747350	enh-1061419	DERL1	protein_coding	0.014773553	0.693233083
chr8	123744250	123747350	enh-1061419	ZHX2	protein_coding	0.007505547	0.74887218
chr8	123744250	123747350	enh-1061419	TBC1D31	protein_coding	0.01926654	0.666165414
chr8	123763900	123765900	enh-1061422	DERL1	protein_coding	0.011882525	0.714285714
chr8	123763900	123765900	enh-1061422	C8orf76	protein_coding	0.022263809	0.65112782
chr8	123763900	123765900	enh-1061422	ZHX2	protein_coding	0.022958796	0.648120301
chr8	123763900	123765900	enh-1061422	TBC1D31	protein_coding	0.033152498	0.607518797
chr8	123766950	123774050	enh-1061423	DERL1	protein_coding	0.027189622	0.630075188
chr8	123766950	123774050	enh-1061423	ZHX2	protein_coding	0.004951587	0.777443609
chr8	123766950	123774050	enh-1061423	TBC1D31	protein_coding	0.039956355	0.586466165
chr8	123787700	123789000	enh-1061426	DERL1	protein_coding	0.009622854	0.730827068
chr8	123787700	123789000	enh-1061426	ZHX2	protein_coding	0.003075549	0.796992481
chr8	123787700	123789000	enh-1061426	TBC1D31	protein_coding	0.02008924	0.661654135
chr8	123804100	123816150	enh-1061427	DERL1	protein_coding	0.008027645	0.744360902
chr8	123804100	123816150	enh-1061427	ZHX2	protein_coding	0.002576537	0.803007519
chr8	123804100	123816150	enh-1061427	TBC1D31	protein_coding	0.01552578	0.688721805
chr8	123919950	123924050	enh-1061432	DERL1	protein_coding	0.042725569	0.578947368
chr8	123924150	123939500	enh-1061433	DERL1	protein_coding	0.018182739	0.672180451
chr8	123924150	123939500	enh-1061433	ZHX2	protein_coding	0.009167319	0.735338346
chr8	123924150	123939500	enh-1061433	TBC1D31	protein_coding	0.02040315	0.660150376
chr8	123940800	123943700	enh-1061434	DERL1	protein_coding	0.048814002	0.563909774
chr8	123940800	123943700	enh-1061434	ZHX2	protein_coding	0.028271851	0.62556391
chr8	123955400	123959550	enh-1061435	DERL1	protein_coding	0.017899231	0.673684211
chr8	123955400	123959550	enh-1061435	ZHX2	protein_coding	0.013900251	0.69924812
chr8	123955400	123959550	enh-1061435	TBC1D31	protein_coding	0.027576535	0.628571429
chr8	123967450	123974900	enh-1061437	DERL1	protein_coding	0.026328521	0.633082707
chr8	123967450	123974900	enh-1061437	ZHX2	protein_coding	0.007244898	0.751879699
chr8	123967450	123974900	enh-1061437	TBC1D31	protein_coding	0.02330238	0.646616541
chr8	123977000	123987100	enh-1061438	ZHX2	protein_coding	0.034919515	0.601503759
chr8	123996400	124002150	enh-1061439	DERL1	protein_coding	0.036966008	0.595488722
chr8	123996400	124002150	enh-1061439	ZHX2	protein_coding	0.009534849	0.732330827
chr8	124072400	124073500	enh-1061442	DERL1	protein_coding	0.022263809	0.65112782
chr8	124072400	124073500	enh-1061442	ZHX2	protein_coding	0.02040315	0.660150376
