enhancerID	genes
chr5_177888702_177888721_enh-1051598_4	"PHYKPL (-228926), COL23A1 (+128844)"
chr5_177888711_177888730_enh-1051598_1	"PHYKPL (-228935), COL23A1 (+128835)"
chr5_177888711_177888730_enh-1051598_5	"PHYKPL (-228935), COL23A1 (+128835)"
chr5_177888802_177888821_enh-1051598_1	"PHYKPL (-229026), COL23A1 (+128744)"
chr5_177888961_177888980_enh-1051598_2	"PHYKPL (-229185), COL23A1 (+128585)"
chr5_177888978_177888997_enh-1051598_1	"PHYKPL (-229202), COL23A1 (+128568)"
chr5_177888987_177889006_enh-1051598_3	"PHYKPL (-229211), COL23A1 (+128559)"
chr5_177889289_177889308_enh-1051598_1	"PHYKPL (-229513), COL23A1 (+128257)"
chr5_177890533_177890552_enh-1051598_2	"PHYKPL (-230757), COL23A1 (+127013)"
chr5_177890534_177890553_enh-1051598_5	"PHYKPL (-230758), COL23A1 (+127012)"
chr5_177890536_177890555_enh-1051598_3	"PHYKPL (-230760), COL23A1 (+127010)"
chr5_177890537_177890556_enh-1051598_1	"PHYKPL (-230761), COL23A1 (+127009)"
chr5_177890553_177890572_enh-1051598_7	"PHYKPL (-230777), COL23A1 (+126993)"
chr5_177890557_177890576_enh-1051598_8	"PHYKPL (-230781), COL23A1 (+126989)"
chr5_177890686_177890705_enh-1051598_9	"PHYKPL (-230910), COL23A1 (+126860)"
chr5_177890689_177890708_enh-1051598_4	"PHYKPL (-230913), COL23A1 (+126857)"
chr5_177890695_177890714_enh-1051598_6	"PHYKPL (-230919), COL23A1 (+126851)"
chr5_177894852_177894871_enh-1051598_1	"PHYKPL (-235076), COL23A1 (+122694)"
chr5_177900708_177900727_enh-1051598_5	"PHYKPL (-240932), COL23A1 (+116838)"
chr5_177900729_177900748_enh-1051598_1	"PHYKPL (-240953), COL23A1 (+116817)"
chr5_177900753_177900772_enh-1051598_3	"PHYKPL (-240977), COL23A1 (+116793)"
chr5_177900755_177900774_enh-1051598_6	"PHYKPL (-240979), COL23A1 (+116791)"
chr5_177900794_177900813_enh-1051598_2	"PHYKPL (-241018), COL23A1 (+116752)"
chr5_177900795_177900814_enh-1051598_4	"PHYKPL (-241019), COL23A1 (+116751)"
chr5_177903990_177904009_enh-1051598_3	"PHYKPL (-244214), COL23A1 (+113556)"
chr5_177904051_177904070_enh-1051598_2	"PHYKPL (-244275), COL23A1 (+113495)"
chr5_177904059_177904078_enh-1051598_1	"PHYKPL (-244283), COL23A1 (+113487)"
chr5_177904310_177904329_enh-1051598_1	"PHYKPL (-244534), COL23A1 (+113236)"
chr5_177904403_177904422_enh-1051598_2	"PHYKPL (-244627), COL23A1 (+113143)"
chr5_177921329_177921348_enh-1051600_1	"PHYKPL (-261553), COL23A1 (+96217)"
chr5_177921338_177921357_enh-1051600_7	"PHYKPL (-261562), COL23A1 (+96208)"
chr5_177921356_177921375_enh-1051600_5	"PHYKPL (-261580), COL23A1 (+96190)"
chr5_177921357_177921376_enh-1051600_2	"PHYKPL (-261581), COL23A1 (+96189)"
chr5_177921359_177921378_enh-1051600_4	"PHYKPL (-261583), COL23A1 (+96187)"
chr5_177921364_177921383_enh-1051600_8	"PHYKPL (-261588), COL23A1 (+96182)"
chr5_177921365_177921384_enh-1051600_3	"PHYKPL (-261589), COL23A1 (+96181)"
chr5_177921366_177921385_enh-1051600_9	"PHYKPL (-261590), COL23A1 (+96180)"
chr5_177921396_177921415_enh-1051600_10	"PHYKPL (-261620), COL23A1 (+96150)"
chr5_177921415_177921434_enh-1051600_11	"PHYKPL (-261639), COL23A1 (+96131)"
chr5_177921419_177921438_enh-1051600_6	"PHYKPL (-261643), COL23A1 (+96127)"
chr5_177923968_177923987_enh-1051600_7	"PHYKPL (-264192), COL23A1 (+93578)"
chr5_177923989_177924008_enh-1051600_10	"PHYKPL (-264213), COL23A1 (+93557)"
chr5_177923992_177924011_enh-1051600_4	"PHYKPL (-264216), COL23A1 (+93554)"
chr5_177924009_177924028_enh-1051600_8	"PHYKPL (-264233), COL23A1 (+93537)"
chr5_177924015_177924034_enh-1051600_11	"PHYKPL (-264239), COL23A1 (+93531)"
chr5_177924035_177924054_enh-1051600_9	"PHYKPL (-264259), COL23A1 (+93511)"
chr5_177924057_177924076_enh-1051600_5	"PHYKPL (-264281), COL23A1 (+93489)"
chr5_177924065_177924084_enh-1051600_3	"PHYKPL (-264289), COL23A1 (+93481)"
chr5_177924074_177924093_enh-1051600_6	"PHYKPL (-264298), COL23A1 (+93472)"
chr5_177924084_177924103_enh-1051600_1	"PHYKPL (-264308), COL23A1 (+93462)"
chr5_177924089_177924108_enh-1051600_2	"PHYKPL (-264313), COL23A1 (+93457)"
chr5_177924219_177924238_enh-1051600_7	"PHYKPL (-264443), COL23A1 (+93327)"
chr5_177924225_177924244_enh-1051600_3	"PHYKPL (-264449), COL23A1 (+93321)"
chr5_177924228_177924247_enh-1051600_4	"PHYKPL (-264452), COL23A1 (+93318)"
chr5_177924237_177924256_enh-1051600_1	"PHYKPL (-264461), COL23A1 (+93309)"
chr5_177924243_177924262_enh-1051600_2	"PHYKPL (-264467), COL23A1 (+93303)"
chr5_177924250_177924269_enh-1051600_5	"PHYKPL (-264474), COL23A1 (+93296)"
chr5_177924339_177924358_enh-1051600_6	"PHYKPL (-264563), COL23A1 (+93207)"
chr5_177924640_177924659_enh-1051600_2	"PHYKPL (-264864), COL23A1 (+92906)"
chr5_177924659_177924678_enh-1051600_4	"PHYKPL (-264883), COL23A1 (+92887)"
chr5_177924660_177924679_enh-1051600_3	"PHYKPL (-264884), COL23A1 (+92886)"
chr5_177924661_177924680_enh-1051600_1	"PHYKPL (-264885), COL23A1 (+92885)"
chr5_177924731_177924750_enh-1051600_5	"PHYKPL (-264955), COL23A1 (+92815)"
chr5_177926196_177926215_enh-1051600_4	"PHYKPL (-266420), COL23A1 (+91350)"
chr5_177926228_177926247_enh-1051600_2	"PHYKPL (-266452), COL23A1 (+91318)"
chr5_177926234_177926253_enh-1051600_1	"PHYKPL (-266458), COL23A1 (+91312)"
chr5_177926238_177926257_enh-1051600_3	"PHYKPL (-266462), COL23A1 (+91308)"
chr5_177926283_177926302_enh-1051600_5	"PHYKPL (-266507), COL23A1 (+91263)"
chr5_177926286_177926305_enh-1051600_4	"PHYKPL (-266510), COL23A1 (+91260)"
chr5_177929574_177929593_enh-1051600_1	"PHYKPL (-269798), COL23A1 (+87972)"
chr5_177929607_177929626_enh-1051600_2	"PHYKPL (-269831), COL23A1 (+87939)"
chr5_177929612_177929631_enh-1051600_4	"PHYKPL (-269836), COL23A1 (+87934)"
chr5_177929657_177929676_enh-1051600_3	"PHYKPL (-269881), COL23A1 (+87889)"
chr5_177930888_177930907_enh-1051600_4	"PHYKPL (-271112), COL23A1 (+86658)"
chr5_177930895_177930914_enh-1051600_5	"PHYKPL (-271119), COL23A1 (+86651)"
chr5_177930937_177930956_enh-1051600_6	"PHYKPL (-271161), COL23A1 (+86609)"
chr5_177930939_177930958_enh-1051600_3	"PHYKPL (-271163), COL23A1 (+86607)"
chr5_177930954_177930973_enh-1051600_1	"PHYKPL (-271178), COL23A1 (+86592)"
chr5_177931038_177931057_enh-1051600_2	"PHYKPL (-271262), COL23A1 (+86508)"
chr5_177931049_177931068_enh-1051600_7	"PHYKPL (-271273), COL23A1 (+86497)"
chr5_177932093_177932112_enh-1051600_4	"PHYKPL (-272317), COL23A1 (+85453)"
chr5_177932141_177932160_enh-1051600_1	"PHYKPL (-272365), COL23A1 (+85405)"
chr5_177932162_177932181_enh-1051600_3	"PHYKPL (-272386), COL23A1 (+85384)"
chr5_177932168_177932187_enh-1051600_2	"PHYKPL (-272392), COL23A1 (+85378)"
chr5_31105182_31105201_enh-1047840_1	CDH6 (-88665)
chr5_31105212_31105231_enh-1047840_11	CDH6 (-88635)
chr5_31105221_31105240_enh-1047840_12	CDH6 (-88626)
chr5_31105222_31105241_enh-1047840_6	CDH6 (-88625)
chr5_31105274_31105293_enh-1047840_5	CDH6 (-88573)
chr5_31105280_31105299_enh-1047840_3	CDH6 (-88567)
chr5_31105294_31105313_enh-1047840_2	CDH6 (-88553)
chr5_31105298_31105317_enh-1047840_13	CDH6 (-88549)
chr5_31105299_31105318_enh-1047840_10	CDH6 (-88548)
chr5_31105319_31105338_enh-1047840_7	CDH6 (-88528)
chr5_31105345_31105364_enh-1047840_4	CDH6 (-88502)
chr5_31105345_31105364_enh-1047840_8	CDH6 (-88502)
chr5_31105346_31105365_enh-1047840_9	CDH6 (-88501)
chr5_31105853_31105872_enh-1047840_2	CDH6 (-87994)
chr5_31105854_31105873_enh-1047840_1	CDH6 (-87993)
chr5_31105972_31105991_enh-1047840_3	CDH6 (-87875)
chr5_31106587_31106606_enh-1047840_1	CDH6 (-87260)
chr5_31106645_31106664_enh-1047840_8	CDH6 (-87202)
chr5_31106652_31106671_enh-1047840_6	CDH6 (-87195)
chr5_31106653_31106672_enh-1047840_5	CDH6 (-87194)
chr5_31106654_31106673_enh-1047840_2	CDH6 (-87193)
chr5_31106654_31106673_enh-1047840_3	CDH6 (-87193)
chr5_31106675_31106694_enh-1047840_4	CDH6 (-87172)
chr5_31106721_31106740_enh-1047840_7	CDH6 (-87126)
chr5_31107257_31107276_enh-1047840_11	CDH6 (-86590)
chr5_31107268_31107287_enh-1047840_3	CDH6 (-86579)
chr5_31107271_31107290_enh-1047840_9	CDH6 (-86576)
chr5_31107281_31107300_enh-1047840_4	CDH6 (-86566)
chr5_31107334_31107353_enh-1047840_5	CDH6 (-86513)
chr5_31107335_31107354_enh-1047840_7	CDH6 (-86512)
chr5_31107349_31107368_enh-1047840_8	CDH6 (-86498)
chr5_31107378_31107397_enh-1047840_6	CDH6 (-86469)
chr5_31107379_31107398_enh-1047840_10	CDH6 (-86468)
chr5_31107382_31107401_enh-1047840_2	CDH6 (-86465)
chr5_31107384_31107403_enh-1047840_1	CDH6 (-86463)
chr5_31107637_31107656_enh-1047840_6	CDH6 (-86210)
chr5_31107652_31107671_enh-1047840_5	CDH6 (-86195)
chr5_31107733_31107752_enh-1047840_2	CDH6 (-86114)
chr5_31107775_31107794_enh-1047840_3	CDH6 (-86072)
chr5_31107797_31107816_enh-1047840_1	CDH6 (-86050)
chr5_31107798_31107817_enh-1047840_4	CDH6 (-86049)
chr5_31108013_31108032_enh-1047840_2	CDH6 (-85834)
chr5_31108022_31108041_enh-1047840_4	CDH6 (-85825)
chr5_31108024_31108043_enh-1047840_7	CDH6 (-85823)
chr5_31108079_31108098_enh-1047840_6	CDH6 (-85768)
chr5_31108092_31108111_enh-1047840_5	CDH6 (-85755)
chr5_31108093_31108112_enh-1047840_1	CDH6 (-85754)
chr5_31108140_31108159_enh-1047840_3	CDH6 (-85707)
chr5_31108188_31108207_enh-1047840_4	CDH6 (-85659)
chr5_31108189_31108208_enh-1047840_11	CDH6 (-85658)
chr5_31108195_31108214_enh-1047840_8	CDH6 (-85652)
chr5_31108202_31108221_enh-1047840_7	CDH6 (-85645)
chr5_31108210_31108229_enh-1047840_3	CDH6 (-85637)
chr5_31108211_31108230_enh-1047840_2	CDH6 (-85636)
chr5_31108227_31108246_enh-1047840_10	CDH6 (-85620)
chr5_38866252_38866271_enh-1048104_1	"OSMR (+20161), RICTOR (+208248)"
chr5_38866255_38866274_enh-1048104_4	"OSMR (+20164), RICTOR (+208245)"
chr5_38866263_38866282_enh-1048104_8	"OSMR (+20172), RICTOR (+208237)"
chr5_38866279_38866298_enh-1048104_9	"OSMR (+20188), RICTOR (+208221)"
chr5_38866318_38866337_enh-1048104_3	"OSMR (+20227), RICTOR (+208182)"
chr5_38866322_38866341_enh-1048104_2	"OSMR (+20231), RICTOR (+208178)"
chr5_38866328_38866347_enh-1048104_5	"OSMR (+20237), RICTOR (+208172)"
chr5_38866354_38866373_enh-1048104_6	"OSMR (+20263), RICTOR (+208146)"
chr5_38866400_38866419_enh-1048104_7	"OSMR (+20309), RICTOR (+208100)"
chr5_38867391_38867410_enh-1048104_2	"OSMR (+21300), RICTOR (+207109)"
chr5_38867395_38867414_enh-1048104_5	"OSMR (+21304), RICTOR (+207105)"
chr5_38867395_38867414_enh-1048104_7	"OSMR (+21304), RICTOR (+207105)"
chr5_38867504_38867523_enh-1048104_1	"OSMR (+21413), RICTOR (+206996)"
chr5_38867522_38867541_enh-1048104_3	"OSMR (+21431), RICTOR (+206978)"
chr5_38867525_38867544_enh-1048104_6	"OSMR (+21434), RICTOR (+206975)"
chr5_38867536_38867555_enh-1048104_4	"OSMR (+21445), RICTOR (+206964)"
chr5_38868457_38868476_enh-1048104_1	"OSMR (+22366), RICTOR (+206043)"
chr5_38868459_38868478_enh-1048104_2	"OSMR (+22368), RICTOR (+206041)"
chr5_38868464_38868483_enh-1048104_3	"OSMR (+22373), RICTOR (+206036)"
chr5_38869437_38869456_enh-1048104_4	"OSMR (+23346), RICTOR (+205063)"
chr5_38869438_38869457_enh-1048104_6	"OSMR (+23347), RICTOR (+205062)"
chr5_38869446_38869465_enh-1048104_1	"OSMR (+23355), RICTOR (+205054)"
chr5_38869448_38869467_enh-1048104_5	"OSMR (+23357), RICTOR (+205052)"
chr5_38869449_38869468_enh-1048104_2	"OSMR (+23358), RICTOR (+205051)"
chr5_38869527_38869546_enh-1048104_3	"OSMR (+23436), RICTOR (+204973)"
chr5_38871228_38871247_enh-1048104_1	"OSMR (+25137), RICTOR (+203272)"
chr5_38871236_38871255_enh-1048104_2	"OSMR (+25145), RICTOR (+203264)"
chr5_38871254_38871273_enh-1048104_4	"OSMR (+25163), RICTOR (+203246)"
chr5_38871290_38871309_enh-1048104_3	"OSMR (+25199), RICTOR (+203210)"
chr5_38871657_38871676_enh-1048104_3	"OSMR (+25566), RICTOR (+202843)"
chr5_38871662_38871681_enh-1048104_2	"OSMR (+25571), RICTOR (+202838)"
chr5_38871672_38871691_enh-1048104_1	"OSMR (+25581), RICTOR (+202828)"
chr5_38871690_38871709_enh-1048104_4	"OSMR (+25599), RICTOR (+202810)"
chr5_38874132_38874151_enh-1048104_1	"OSMR (+28041), RICTOR (+200368)"
chr5_38877088_38877107_enh-1048104_5	"OSMR (+30997), RICTOR (+197412)"
chr5_38877089_38877108_enh-1048104_7	"OSMR (+30998), RICTOR (+197411)"
chr5_38877121_38877140_enh-1048104_2	"OSMR (+31030), RICTOR (+197379)"
chr5_38877127_38877146_enh-1048104_1	"OSMR (+31036), RICTOR (+197373)"
chr5_38877132_38877151_enh-1048104_6	"OSMR (+31041), RICTOR (+197368)"
chr5_38877133_38877152_enh-1048104_3	"OSMR (+31042), RICTOR (+197367)"
chr5_38877139_38877158_enh-1048104_4	"OSMR (+31048), RICTOR (+197361)"
chr5_38877997_38878016_enh-1048104_1	"OSMR (+31906), RICTOR (+196503)"
chr5_38878035_38878054_enh-1048104_4	"OSMR (+31944), RICTOR (+196465)"
chr5_38878052_38878071_enh-1048104_3	"OSMR (+31961), RICTOR (+196448)"
chr5_38878066_38878085_enh-1048104_2	"OSMR (+31975), RICTOR (+196434)"
chr5_38879038_38879057_enh-1048104_5	"OSMR (+32947), RICTOR (+195462)"
chr5_38879050_38879069_enh-1048104_7	"OSMR (+32959), RICTOR (+195450)"
chr5_38879051_38879070_enh-1048104_3	"OSMR (+32960), RICTOR (+195449)"
chr5_38879055_38879074_enh-1048104_9	"OSMR (+32964), RICTOR (+195445)"
chr5_38879079_38879098_enh-1048104_8	"OSMR (+32988), RICTOR (+195421)"
chr5_38879109_38879128_enh-1048104_4	"OSMR (+33018), RICTOR (+195391)"
chr5_38879110_38879129_enh-1048104_6	"OSMR (+33019), RICTOR (+195390)"
chr5_38879124_38879143_enh-1048104_1	"OSMR (+33033), RICTOR (+195376)"
chr5_38879125_38879144_enh-1048104_2	"OSMR (+33034), RICTOR (+195375)"
chr5_38879138_38879157_enh-1048104_10	"OSMR (+33047), RICTOR (+195362)"
chr5_4415051_4415070_enh-1047512_8	"ADAMTS16 (-725382), IRX1 (+818893)"
chr5_4415053_4415072_enh-1047512_5	"ADAMTS16 (-725380), IRX1 (+818895)"
chr5_4415063_4415082_enh-1047512_3	"ADAMTS16 (-725370), IRX1 (+818905)"
chr5_4415065_4415084_enh-1047512_4	"ADAMTS16 (-725368), IRX1 (+818907)"
chr5_4415072_4415091_enh-1047512_7	"ADAMTS16 (-725361), IRX1 (+818914)"
chr5_4415073_4415092_enh-1047512_1	"ADAMTS16 (-725360), IRX1 (+818915)"
chr5_4415079_4415098_enh-1047512_6	"ADAMTS16 (-725354), IRX1 (+818921)"
chr5_4415085_4415104_enh-1047512_2	"ADAMTS16 (-725348), IRX1 (+818927)"
chr5_4416304_4416323_enh-1047512_5	"ADAMTS16 (-724129), IRX1 (+820146)"
chr5_4416356_4416375_enh-1047512_10	"ADAMTS16 (-724077), IRX1 (+820198)"
chr5_4416357_4416376_enh-1047512_6	"ADAMTS16 (-724076), IRX1 (+820199)"
chr5_4416359_4416378_enh-1047512_7	"ADAMTS16 (-724074), IRX1 (+820201)"
chr5_4416385_4416404_enh-1047512_9	"ADAMTS16 (-724048), IRX1 (+820227)"
chr5_4416400_4416419_enh-1047512_4	"ADAMTS16 (-724033), IRX1 (+820242)"
chr5_4416413_4416432_enh-1047512_8	"ADAMTS16 (-724020), IRX1 (+820255)"
chr5_4416423_4416442_enh-1047512_2	"ADAMTS16 (-724010), IRX1 (+820265)"
chr5_4416437_4416456_enh-1047512_3	"ADAMTS16 (-723996), IRX1 (+820279)"
chr5_4416438_4416457_enh-1047512_1	"ADAMTS16 (-723995), IRX1 (+820280)"
chr5_4416478_4416497_enh-1047512_5	"ADAMTS16 (-723955), IRX1 (+820320)"
chr5_4416479_4416498_enh-1047512_1	"ADAMTS16 (-723954), IRX1 (+820321)"
chr5_4416499_4416518_enh-1047512_8	"ADAMTS16 (-723934), IRX1 (+820341)"
chr5_4416559_4416578_enh-1047512_3	"ADAMTS16 (-723874), IRX1 (+820401)"
chr5_4416560_4416579_enh-1047512_2	"ADAMTS16 (-723873), IRX1 (+820402)"
chr5_4416574_4416593_enh-1047512_6	"ADAMTS16 (-723859), IRX1 (+820416)"
chr5_4416590_4416609_enh-1047512_7	"ADAMTS16 (-723843), IRX1 (+820432)"
chr5_4416616_4416635_enh-1047512_4	"ADAMTS16 (-723817), IRX1 (+820458)"
chr5_4416715_4416734_enh-1047512_5	"ADAMTS16 (-723718), IRX1 (+820557)"
chr5_4416731_4416750_enh-1047512_2	"ADAMTS16 (-723702), IRX1 (+820573)"
chr5_4416732_4416751_enh-1047512_1	"ADAMTS16 (-723701), IRX1 (+820574)"
chr5_4416840_4416859_enh-1047512_3	"ADAMTS16 (-723593), IRX1 (+820682)"
chr5_4416844_4416863_enh-1047512_4	"ADAMTS16 (-723589), IRX1 (+820686)"
chr5_4418524_4418543_enh-1047512_1	"ADAMTS16 (-721909), IRX1 (+822366)"
chr5_4418525_4418544_enh-1047512_2	"ADAMTS16 (-721908), IRX1 (+822367)"
chr5_4418730_4418749_enh-1047512_6	"ADAMTS16 (-721703), IRX1 (+822572)"
chr5_4418762_4418781_enh-1047512_2	"ADAMTS16 (-721671), IRX1 (+822604)"
chr5_4418768_4418787_enh-1047512_4	"ADAMTS16 (-721665), IRX1 (+822610)"
chr5_4418769_4418788_enh-1047512_3	"ADAMTS16 (-721664), IRX1 (+822611)"
chr5_4418811_4418830_enh-1047512_1	"ADAMTS16 (-721622), IRX1 (+822653)"
chr5_4418831_4418850_enh-1047512_5	"ADAMTS16 (-721602), IRX1 (+822673)"
chr5_4418914_4418933_enh-1047512_1	"ADAMTS16 (-721519), IRX1 (+822756)"
chr5_4418916_4418935_enh-1047512_2	"ADAMTS16 (-721517), IRX1 (+822758)"
chr5_4419976_4419995_enh-1047512_1	"ADAMTS16 (-720457), IRX1 (+823818)"
chr5_4419977_4419996_enh-1047512_9	"ADAMTS16 (-720456), IRX1 (+823819)"
chr5_4419995_4420014_enh-1047512_7	"ADAMTS16 (-720438), IRX1 (+823837)"
chr5_4419996_4420015_enh-1047512_4	"ADAMTS16 (-720437), IRX1 (+823838)"
chr5_4420003_4420022_enh-1047512_11	"ADAMTS16 (-720430), IRX1 (+823845)"
chr5_4420067_4420086_enh-1047512_10	"ADAMTS16 (-720366), IRX1 (+823909)"
chr5_4420072_4420091_enh-1047512_2	"ADAMTS16 (-720361), IRX1 (+823914)"
chr5_4420115_4420134_enh-1047512_3	"ADAMTS16 (-720318), IRX1 (+823957)"
chr5_4420121_4420140_enh-1047512_8	"ADAMTS16 (-720312), IRX1 (+823963)"
chr5_4420122_4420141_enh-1047512_5	"ADAMTS16 (-720311), IRX1 (+823964)"
chr5_4420125_4420144_enh-1047512_6	"ADAMTS16 (-720308), IRX1 (+823967)"
chr5_4420531_4420550_enh-1047512_3	"ADAMTS16 (-719902), IRX1 (+824373)"
chr5_4420536_4420555_enh-1047512_1	"ADAMTS16 (-719897), IRX1 (+824378)"
chr5_4420538_4420557_enh-1047512_2	"ADAMTS16 (-719895), IRX1 (+824380)"
chr5_57111806_57111825_enh-1048431_4	"ACTBL2 (-333180), PLK2 (+644271)"
chr5_57111887_57111906_enh-1048431_3	"ACTBL2 (-333261), PLK2 (+644190)"
chr5_57111897_57111916_enh-1048431_1	"ACTBL2 (-333271), PLK2 (+644180)"
chr5_57111906_57111925_enh-1048431_5	"ACTBL2 (-333280), PLK2 (+644171)"
chr5_57111947_57111966_enh-1048431_2	"ACTBL2 (-333321), PLK2 (+644130)"
chr5_57112532_57112551_enh-1048431_3	"ACTBL2 (-333906), PLK2 (+643545)"
chr5_57112533_57112552_enh-1048431_5	"ACTBL2 (-333907), PLK2 (+643544)"
chr5_57112534_57112553_enh-1048431_4	"ACTBL2 (-333908), PLK2 (+643543)"
chr5_57112551_57112570_enh-1048431_10	"ACTBL2 (-333925), PLK2 (+643526)"
chr5_57112562_57112581_enh-1048431_6	"ACTBL2 (-333936), PLK2 (+643515)"
chr5_57112565_57112584_enh-1048431_7	"ACTBL2 (-333939), PLK2 (+643512)"
chr5_57112575_57112594_enh-1048431_1	"ACTBL2 (-333949), PLK2 (+643502)"
chr5_57112590_57112609_enh-1048431_9	"ACTBL2 (-333964), PLK2 (+643487)"
chr5_57112597_57112616_enh-1048431_2	"ACTBL2 (-333971), PLK2 (+643480)"
chr5_57112660_57112679_enh-1048431_11	"ACTBL2 (-334034), PLK2 (+643417)"
chr5_57112692_57112711_enh-1048431_8	"ACTBL2 (-334066), PLK2 (+643385)"
chr5_57113486_57113505_enh-1048431_6	"ACTBL2 (-334860), PLK2 (+642591)"
chr5_57113494_57113513_enh-1048431_5	"ACTBL2 (-334868), PLK2 (+642583)"
chr5_57113497_57113516_enh-1048431_1	"ACTBL2 (-334871), PLK2 (+642580)"
chr5_57113500_57113519_enh-1048431_2	"ACTBL2 (-334874), PLK2 (+642577)"
chr5_57113525_57113544_enh-1048431_3	"ACTBL2 (-334899), PLK2 (+642552)"
chr5_57113566_57113585_enh-1048431_4	"ACTBL2 (-334940), PLK2 (+642511)"
chr5_57113574_57113593_enh-1048431_7	"ACTBL2 (-334948), PLK2 (+642503)"
chr5_57113626_57113645_enh-1048431_8	"ACTBL2 (-335000), PLK2 (+642451)"
chr5_57113649_57113668_enh-1048431_9	"ACTBL2 (-335023), PLK2 (+642428)"
chr5_57113801_57113820_enh-1048431_11	"ACTBL2 (-335175), PLK2 (+642276)"
chr5_57113823_57113842_enh-1048431_13	"ACTBL2 (-335197), PLK2 (+642254)"
chr5_57113836_57113855_enh-1048431_10	"ACTBL2 (-335210), PLK2 (+642241)"
chr5_57113877_57113896_enh-1048431_6	"ACTBL2 (-335251), PLK2 (+642200)"
chr5_57113879_57113898_enh-1048431_7	"ACTBL2 (-335253), PLK2 (+642198)"
chr5_57113895_57113914_enh-1048431_2	"ACTBL2 (-335269), PLK2 (+642182)"
chr5_57113896_57113915_enh-1048431_3	"ACTBL2 (-335270), PLK2 (+642181)"
chr5_57113908_57113927_enh-1048431_9	"ACTBL2 (-335282), PLK2 (+642169)"
chr5_57113925_57113944_enh-1048431_5	"ACTBL2 (-335299), PLK2 (+642152)"
chr5_57113928_57113947_enh-1048431_1	"ACTBL2 (-335302), PLK2 (+642149)"
chr5_57113934_57113953_enh-1048431_12	"ACTBL2 (-335308), PLK2 (+642143)"
chr5_57113935_57113954_enh-1048431_4	"ACTBL2 (-335309), PLK2 (+642142)"
chr5_57113946_57113965_enh-1048431_8	"ACTBL2 (-335320), PLK2 (+642131)"
chr5_57113965_57113984_enh-1048431_5	"ACTBL2 (-335339), PLK2 (+642112)"
chr5_57113969_57113988_enh-1048431_4	"ACTBL2 (-335343), PLK2 (+642108)"
chr5_57113975_57113994_enh-1048431_13	"ACTBL2 (-335349), PLK2 (+642102)"
chr5_57114002_57114021_enh-1048431_15	"ACTBL2 (-335376), PLK2 (+642075)"
chr5_90583291_90583310_enh-1049265_8	"ARRDC3 (+95875), GPR98 (+728684)"
chr5_90583317_90583336_enh-1049265_6	"ARRDC3 (+95849), GPR98 (+728710)"
chr5_90583318_90583337_enh-1049265_3	"ARRDC3 (+95848), GPR98 (+728711)"
chr5_90583324_90583343_enh-1049265_2	"ARRDC3 (+95842), GPR98 (+728717)"
chr5_90583436_90583455_enh-1049265_7	"ARRDC3 (+95730), GPR98 (+728829)"
chr5_90583446_90583465_enh-1049265_1	"ARRDC3 (+95720), GPR98 (+728839)"
chr5_90583447_90583466_enh-1049265_5	"ARRDC3 (+95719), GPR98 (+728840)"
chr5_90583449_90583468_enh-1049265_4	"ARRDC3 (+95717), GPR98 (+728842)"
chr5_90585362_90585381_enh-1049265_5	"ARRDC3 (+93804), GPR98 (+730755)"
chr5_90585381_90585400_enh-1049265_2	"ARRDC3 (+93785), GPR98 (+730774)"
chr5_90585394_90585413_enh-1049265_1	"ARRDC3 (+93772), GPR98 (+730787)"
chr5_90585428_90585447_enh-1049265_6	"ARRDC3 (+93738), GPR98 (+730821)"
chr5_90585429_90585448_enh-1049265_4	"ARRDC3 (+93737), GPR98 (+730822)"
chr5_90585436_90585455_enh-1049265_9	"ARRDC3 (+93730), GPR98 (+730829)"
chr5_90585466_90585485_enh-1049265_7	"ARRDC3 (+93700), GPR98 (+730859)"
chr5_90585473_90585492_enh-1049265_8	"ARRDC3 (+93693), GPR98 (+730866)"
chr5_90585502_90585521_enh-1049265_3	"ARRDC3 (+93664), GPR98 (+730895)"
chr5_90585510_90585529_enh-1049265_17	"ARRDC3 (+93656), GPR98 (+730903)"
chr5_90585526_90585545_enh-1049265_12	"ARRDC3 (+93640), GPR98 (+730919)"
chr5_90585541_90585560_enh-1049265_13	"ARRDC3 (+93625), GPR98 (+730934)"
chr5_90585558_90585577_enh-1049265_15	"ARRDC3 (+93608), GPR98 (+730951)"
chr5_90585582_90585601_enh-1049265_3	"ARRDC3 (+93584), GPR98 (+730975)"
chr5_90585583_90585602_enh-1049265_14	"ARRDC3 (+93583), GPR98 (+730976)"
chr5_90585586_90585605_enh-1049265_2	"ARRDC3 (+93580), GPR98 (+730979)"
chr5_90585588_90585607_enh-1049265_6	"ARRDC3 (+93578), GPR98 (+730981)"
chr5_90585593_90585612_enh-1049265_7	"ARRDC3 (+93573), GPR98 (+730986)"
chr5_90585611_90585630_enh-1049265_1	"ARRDC3 (+93555), GPR98 (+731004)"
chr5_90585620_90585639_enh-1049265_4	"ARRDC3 (+93546), GPR98 (+731013)"
chr5_90585622_90585641_enh-1049265_10	"ARRDC3 (+93544), GPR98 (+731015)"
chr5_90585625_90585644_enh-1049265_5	"ARRDC3 (+93541), GPR98 (+731018)"
chr5_90585637_90585656_enh-1049265_16	"ARRDC3 (+93529), GPR98 (+731030)"
chr5_90585645_90585664_enh-1049265_9	"ARRDC3 (+93521), GPR98 (+731038)"
